duration,protocol_type,service,flag,src_bytes,Anomaly
7399,udp,other,SF,147,Normal
0,tcp,ftp_data,SF,245,Normal
0,tcp,ftp_data,SF,4539,Normal
0,tcp,private,S0,0,Attack detected
0,tcp,http,SF,318,Normal
0,tcp,private,S0,0,Attack detected
0,tcp,http,SF,221,Normal
0,tcp,private,S0,0,Attack detected
0,tcp,http,S0,0,Attack detected
0,tcp,http,SF,233,Normal
0,tcp,http,SF,218,Normal
0,tcp,http,SF,202,Normal
0,tcp,private,S0,0,Attack detected
0,tcp,http,SF,225,Normal
0,tcp,http,SF,264,Normal
0,tcp,ftp_data,SF,383,Normal
0,udp,private,SF,105,Normal
0,tcp,private,S0,0,Attack detected
0,tcp,http,SF,234,Normal
0,tcp,private,REJ,0,Attack detected
0,tcp,http,SF,222,Normal
0,tcp,http,SF,203,Normal
0,udp,domain_u,SF,33,Normal
0,tcp,http,SF,223,Normal
0,tcp,ftp_data,SF,276,Normal
2,tcp,smtp,SF,1092,Normal
0,tcp,private,S0,0,Attack detected
0,tcp,private,REJ,0,Attack detected
30317,tcp,private,RSTR,1,Attack detected
3,tcp,smtp,SF,1114,Normal
0,tcp,private,S0,0,Attack detected
0,tcp,private,S0,0,Attack detected
0,tcp,http,SF,352,Normal
0,tcp,http,SF,208,Normal
0,tcp,private,S0,0,Attack detected
0,tcp,smtp,SF,888,Normal
0,tcp,private,REJ,0,Attack detected
238,tcp,IRC,RSTO,132,Normal
0,tcp,http,S0,0,Attack detected
0,tcp,ftp_data,SF,7422,Normal
0,tcp,http,SF,224,Normal
0,tcp,imap4,S0,0,Attack detected
0,tcp,private,S0,0,Attack detected
0,tcp,http,SF,248,Normal
0,tcp,http,SF,180,Normal
0,tcp,smtp,SF,787,Normal
0,tcp,private,S0,0,Attack detected
0,tcp,http,SF,233,Normal
0,tcp,private,S0,0,Attack detected
0,tcp,http,SF,345,Normal
0,tcp,http,SF,318,Normal
0,tcp,exec,S0,0,Attack detected
0,udp,private,SF,1,Attack detected
0,tcp,http,SF,320,Normal
11740,udp,other,SF,146,Normal
0,tcp,http,SF,235,Normal
4710,udp,other,SF,147,Normal
0,tcp,private,S0,0,Attack detected
0,tcp,http,SF,215,Normal
0,tcp,netbios_ns,S0,0,Attack detected
0,tcp,http,SF,293,Normal
0,tcp,http,SF,319,Normal
0,tcp,private,S0,0,Attack detected
0,tcp,http,SF,54540,Normal
0,tcp,http,SF,198,Normal
0,tcp,http,SF,309,Normal
0,udp,domain_u,SF,36,Normal
0,tcp,http,SF,290,Normal
0,tcp,http,SF,308,Normal
0,tcp,http,SF,234,Normal
0,tcp,private,REJ,0,Attack detected
0,tcp,http,SF,295,Normal
0,tcp,private,S0,0,Attack detected
0,tcp,http,SF,367,Normal
0,tcp,private,REJ,0,Attack detected
0,tcp,private,S0,0,Attack detected
0,tcp,ftp_data,SF,3690,Normal
0,tcp,ftp_data,SF,334,Normal
0,udp,ntp_u,SF,48,Normal
0,udp,domain_u,SF,46,Normal
0,tcp,private,REJ,0,Attack detected
0,icmp,ecr_i,SF,1032,Attack detected
0,tcp,http,REJ,0,Normal
0,tcp,private,REJ,0,Attack detected
0,tcp,http,SF,313,Normal
0,tcp,http,SF,202,Normal
0,tcp,http,SF,330,Normal
0,icmp,eco_i,SF,30,Normal
0,tcp,http,SF,300,Normal
0,tcp,private,S0,0,Attack detected
0,tcp,private,S0,0,Attack detected
0,tcp,private,S0,0,Attack detected
0,tcp,http,SF,306,Normal
0,tcp,http,SF,242,Normal
0,tcp,private,S0,0,Attack detected
0,tcp,http_443,S0,0,Attack detected
0,tcp,http,SF,328,Normal
16,tcp,telnet,SF,464,Normal
0,tcp,whois,REJ,0,Attack detected
0,tcp,http,SF,301,Normal
0,udp,domain_u,SF,104,Normal
16,udp,private,SF,105,Normal
0,tcp,private,S0,0,Attack detected
0,tcp,http,SF,233,Normal
0,tcp,private,S0,0,Attack detected
0,tcp,private,S0,0,Attack detected
0,tcp,private,S0,0,Attack detected
0,tcp,private,REJ,0,Attack detected
0,tcp,private,REJ,0,Attack detected
0,tcp,http,SF,509,Normal
42,udp,domain_u,SF,29,Normal
0,tcp,http,SF,221,Normal
0,tcp,http,SF,312,Normal
0,tcp,private,S0,0,Attack detected
0,tcp,http,SF,233,Normal
0,tcp,http,SF,287,Normal
0,tcp,http,SF,210,Normal
0,udp,domain_u,SF,45,Normal
0,tcp,ftp_data,SF,1699,Normal
3620,udp,other,SF,147,Normal
3520,udp,other,SF,146,Normal
0,tcp,http,SF,54540,Normal
0,tcp,http,SF,216,Normal
0,tcp,http,SF,295,Normal
0,tcp,http,SF,257,Normal
0,tcp,http,SF,282,Normal
0,tcp,http,SF,312,Normal
0,tcp,private,REJ,0,Attack detected
0,tcp,http,SF,348,Normal
0,tcp,http,SF,368,Normal
0,tcp,private,REJ,0,Attack detected
0,tcp,private,S0,0,Attack detected
0,tcp,private,S0,0,Attack detected
0,icmp,urp_i,SF,181,Normal
0,tcp,http,SF,292,Normal
0,tcp,private,S0,0,Attack detected
0,tcp,smtp,SF,923,Normal
0,tcp,http,SF,208,Normal
4,tcp,smtp,SF,1812,Normal
0,tcp,smtp,SF,641,Normal
0,tcp,http,SF,211,Normal
0,tcp,private,S0,0,Attack detected
0,udp,domain_u,SF,45,Normal
0,tcp,private,S0,0,Attack detected
0,tcp,private,S0,0,Attack detected
0,tcp,private,S0,0,Attack detected
0,tcp,http,SF,236,Normal
0,tcp,http,SF,246,Normal
0,tcp,private,REJ,0,Attack detected
0,tcp,http,SF,237,Normal
0,tcp,private,S0,0,Attack detected
0,tcp,private,S0,0,Attack detected
0,tcp,private,S0,0,Attack detected
0,tcp,private,REJ,0,Attack detected
0,tcp,http,SF,222,Normal
0,icmp,eco_i,SF,30,Normal
0,tcp,http,SF,289,Normal
0,tcp,private,REJ,0,Attack detected
0,tcp,private,S0,0,Attack detected
0,tcp,private,S0,0,Attack detected
0,tcp,http,SF,308,Normal
0,tcp,http,SF,273,Normal
0,tcp,private,S0,0,Attack detected
0,tcp,http,SF,340,Normal
0,tcp,smtp,SF,827,Normal
0,udp,domain_u,SF,33,Normal
0,tcp,private,S0,0,Attack detected
0,tcp,private,S0,0,Attack detected
0,tcp,private,S0,0,Attack detected
0,tcp,private,S0,0,Attack detected
0,tcp,iso_tsap,REJ,0,Attack detected
0,udp,domain_u,SF,32,Normal
0,tcp,private,REJ,0,Attack detected
0,tcp,private,S0,0,Attack detected
0,tcp,private,S0,0,Attack detected
0,tcp,private,REJ,0,Attack detected
0,tcp,http,SF,251,Normal
0,tcp,private,S0,0,Attack detected
30,tcp,ftp,SF,931,Attack detected
0,tcp,http,SF,305,Normal
0,tcp,http,SF,189,Normal
0,tcp,http,SF,211,Normal
0,tcp,http,SF,210,Normal
0,tcp,http,SF,294,Normal
0,tcp,http,SF,250,Normal
0,tcp,private,S0,0,Attack detected
1,tcp,smtp,SF,1452,Normal
0,tcp,private,S0,0,Attack detected
0,tcp,http,SF,302,Normal
0,tcp,private,S0,0,Attack detected
0,tcp,http,SF,322,Normal
2,tcp,smtp,SF,1237,Normal
0,tcp,smtp,RSTO,0,Normal
0,tcp,http,REJ,0,Normal
0,tcp,http,SF,195,Normal
0,tcp,private,S0,0,Attack detected
0,tcp,private,S0,0,Attack detected
0,tcp,http,SF,273,Normal
0,tcp,private,S0,0,Attack detected
0,tcp,http,SF,281,Normal
0,tcp,http,SF,54540,Normal
0,tcp,private,S0,0,Attack detected
0,tcp,smtp,SF,1619,Normal
0,tcp,http,REJ,0,Normal
0,tcp,http,SF,214,Normal
0,tcp,ftp_data,SF,7422,Normal
0,tcp,uucp_path,S0,0,Attack detected
0,tcp,http,SF,219,Normal
4011,udp,other,SF,147,Normal
0,udp,private,SF,28,Attack detected
0,tcp,ftp_data,SF,4763,Normal
0,tcp,private,S0,0,Attack detected
0,tcp,private,S0,0,Attack detected
0,tcp,http,SF,311,Normal
0,tcp,http,SF,290,Normal
0,tcp,http,SF,240,Normal
0,tcp,smtp,SF,1037,Normal
0,tcp,private,S0,0,Attack detected
0,tcp,http,SF,241,Normal
0,tcp,smtp,SF,1346,Normal
0,tcp,http,SF,233,Normal
0,tcp,private,S0,0,Attack detected
0,tcp,private,S0,0,Attack detected
0,tcp,private,S0,0,Attack detected
0,tcp,http,SF,294,Normal
0,udp,domain_u,SF,29,Normal
0,udp,domain_u,SF,42,Normal
0,tcp,http,SF,309,Normal
0,tcp,private,S0,0,Attack detected
36204,tcp,private,RSTR,1,Attack detected
0,tcp,http,SF,327,Normal
1,tcp,smtp,SF,1228,Normal
0,tcp,private,S0,0,Attack detected
0,tcp,http,REJ,0,Normal
0,tcp,http,SF,240,Normal
0,tcp,http,REJ,0,Normal
0,tcp,http,SF,245,Normal
0,udp,domain_u,SF,44,Normal
0,tcp,private,REJ,0,Attack detected
0,tcp,ftp_data,SF,203,Normal
0,tcp,echo,S0,0,Attack detected
0,tcp,private,S0,0,Attack detected
0,tcp,http,SF,340,Normal
0,tcp,private,S0,0,Attack detected
0,icmp,ecr_i,SF,1480,Attack detected
0,tcp,private,S0,0,Attack detected
0,tcp,http,SF,340,Normal
0,tcp,http,REJ,0,Normal
0,tcp,http,SF,189,Normal
0,udp,domain_u,SF,42,Normal
0,tcp,private,REJ,0,Attack detected
0,tcp,http,SF,320,Normal
0,tcp,http,SF,209,Normal
0,tcp,http,SF,209,Normal
0,tcp,smtp,SF,1414,Normal
2,tcp,smtp,SF,12049,Normal
0,udp,domain_u,SF,44,Normal
14,udp,private,SF,105,Normal
0,tcp,private,S0,0,Attack detected
0,udp,domain_u,SF,44,Normal
0,icmp,urp_i,SF,182,Normal
0,tcp,smtp,SF,1761,Normal
0,tcp,private,S0,0,Attack detected
0,tcp,finger,S0,0,Normal
0,tcp,http,SF,298,Normal
0,tcp,private,S0,0,Attack detected
0,tcp,private,S0,0,Attack detected
0,tcp,http,REJ,0,Normal
0,tcp,private,REJ,0,Attack detected
0,tcp,http,SF,215,Normal
0,tcp,private,S0,0,Attack detected
0,tcp,http,SF,338,Normal
0,tcp,private,S0,0,Attack detected
0,icmp,ecr_i,SF,30,Attack detected
0,tcp,private,S0,0,Attack detected
0,tcp,http,REJ,0,Normal
0,tcp,private,S0,0,Attack detected
10,udp,private,SF,105,Normal
0,tcp,private,S0,0,Attack detected
0,tcp,http,SF,230,Normal
0,udp,other,SF,146,Normal
0,tcp,http,SF,141,Normal
0,tcp,http,SF,356,Normal
0,tcp,private,S0,0,Attack detected
0,tcp,private,S0,0,Attack detected
0,tcp,private,REJ,0,Attack detected
0,tcp,private,S0,0,Attack detected
0,tcp,http,SF,326,Normal
0,tcp,http,SF,196,Normal
0,tcp,http,SF,257,Normal
0,udp,domain_u,SF,42,Normal
0,tcp,private,S0,0,Attack detected
0,tcp,http,SF,204,Normal
0,tcp,http,SF,216,Normal
0,tcp,http,SF,290,Normal
0,tcp,http,SF,341,Normal
0,tcp,http,SF,228,Normal
0,tcp,http,SF,351,Normal
0,tcp,telnet,S0,0,Attack detected
2725,udp,other,SF,146,Normal
0,tcp,http,SF,203,Normal
0,tcp,http,SF,218,Normal
0,tcp,private,S0,0,Attack detected
0,tcp,http,SF,316,Normal
2431,udp,other,SF,146,Normal
0,tcp,http,SF,183,Normal
0,tcp,private,S0,0,Attack detected
0,tcp,http,SF,221,Normal
0,tcp,http,SF,235,Normal
21,tcp,ftp,SF,245,Attack detected
0,tcp,private,S0,0,Attack detected
0,tcp,http,SF,233,Normal
0,tcp,http,SF,242,Normal
20223,udp,other,SF,146,Normal
0,tcp,http,SF,54540,Normal
0,udp,private,SF,28,Attack detected
0,tcp,ftp_data,SF,4892,Normal
0,udp,domain_u,SF,43,Normal
0,tcp,private,REJ,0,Attack detected
0,tcp,private,S0,0,Attack detected
0,tcp,private,S0,0,Attack detected
0,tcp,private,S0,0,Attack detected
0,tcp,http,SF,239,Normal
0,tcp,http,SF,294,Normal
0,tcp,http,SF,162,Normal
0,tcp,http,SF,302,Normal
0,tcp,private,S0,0,Attack detected
0,tcp,http,REJ,0,Normal
0,tcp,http,SF,54540,Normal
0,tcp,http,SF,310,Normal
0,tcp,http,SF,235,Normal
0,tcp,private,S0,0,Attack detected
0,tcp,private,REJ,0,Attack detected
0,tcp,private,S0,0,Attack detected
0,icmp,eco_i,SF,8,Attack detected
0,tcp,http,SF,208,Normal
0,udp,domain_u,SF,46,Normal
0,tcp,http,SF,350,Normal
0,tcp,http,REJ,0,Normal
0,tcp,private,S0,0,Attack detected
0,tcp,http,SF,246,Normal
0,udp,domain_u,SF,44,Normal
624,tcp,telnet,RSTR,535,Normal
0,tcp,ftp_data,SF,1690,Normal
0,tcp,private,S0,0,Attack detected
0,tcp,systat,S0,0,Attack detected
0,tcp,http,SF,299,Normal
0,tcp,http,SF,297,Normal
0,tcp,private,S0,0,Attack detected
0,tcp,private,S0,0,Attack detected
0,tcp,http,SF,252,Normal
2,udp,domain_u,SF,51,Normal
2,tcp,smtp,SF,1217,Normal
0,tcp,http,SF,224,Normal
4,udp,domain_u,SF,42,Normal
0,tcp,private,S0,0,Attack detected
2620,udp,other,SF,147,Normal
0,udp,other,SF,147,Normal
0,tcp,http,SF,269,Normal
0,tcp,private,REJ,0,Attack detected
0,tcp,http,SF,302,Normal
0,tcp,private,S0,0,Attack detected
0,tcp,smtp,SF,984,Normal
0,tcp,private,S0,0,Attack detected
0,tcp,ftp_data,SF,15377,Normal
0,tcp,smtp,S0,0,Attack detected
0,tcp,http,SF,240,Normal
3,tcp,smtp,SF,1353,Normal
0,tcp,http,SF,240,Normal
0,udp,domain_u,SF,32,Normal
10,udp,domain_u,SF,42,Normal
1,tcp,smtp,SF,995,Normal
0,tcp,http,SF,263,Normal
0,tcp,smtp,SF,1223,Normal
0,tcp,http,SF,276,Normal
0,tcp,http,SF,161,Normal
0,tcp,ftp_data,SF,12324,Normal
0,tcp,ftp_data,SF,4892,Normal
0,tcp,http,SF,314,Normal
0,tcp,http,SF,324,Normal
0,tcp,http,SF,215,Normal
0,tcp,http,SF,226,Normal
0,tcp,http,SF,267,Normal
0,tcp,private,S0,0,Attack detected
0,tcp,http,SF,205,Normal
0,tcp,http,REJ,0,Normal
0,udp,domain_u,SF,81,Normal
0,tcp,private,REJ,0,Attack detected
0,tcp,discard,S0,0,Attack detected
0,tcp,http,SF,334,Normal
0,tcp,private,S0,0,Attack detected
31,tcp,smtp,SF,12060,Normal
0,tcp,private,REJ,0,Attack detected
0,tcp,http,SF,238,Normal
0,tcp,http,SF,187,Normal
0,tcp,http,SF,226,Normal
0,tcp,private,S0,0,Attack detected
0,tcp,http,SF,226,Normal
0,tcp,private,S0,0,Attack detected
1,tcp,smtp,SF,957,Normal
0,tcp,printer,S0,0,Attack detected
0,tcp,ftp_data,SF,1874,Normal
0,tcp,private,S0,0,Attack detected
355,tcp,ftp,SF,248,Attack detected
0,tcp,http,SF,226,Normal
0,tcp,private,REJ,0,Attack detected
0,udp,ntp_u,SF,48,Normal
0,tcp,private,S0,0,Attack detected
2625,udp,other,SF,145,Normal
0,tcp,private,S0,0,Attack detected
0,tcp,private,S0,0,Attack detected
0,tcp,http,SF,333,Normal
0,tcp,private,S0,0,Attack detected
0,tcp,private,S0,0,Attack detected
0,tcp,private,REJ,0,Attack detected
0,tcp,private,S0,0,Attack detected
0,tcp,private,S0,0,Attack detected
0,tcp,http,SF,252,Normal
2620,udp,other,SF,145,Normal
0,tcp,http,SF,331,Normal
0,tcp,http,SF,327,Normal
0,tcp,private,S0,0,Attack detected
0,tcp,private,S0,0,Attack detected
0,tcp,smtp,SF,947,Normal
0,udp,private,SF,105,Normal
0,udp,domain_u,SF,43,Normal
0,tcp,smtp,SF,1303,Normal
0,tcp,smtp,SF,988,Normal
0,tcp,private,S0,0,Attack detected
0,tcp,http,SF,260,Normal
0,tcp,http,SF,225,Normal
0,tcp,http,SF,338,Normal
0,tcp,http,SF,297,Normal
579,udp,other,SF,145,Normal
0,tcp,private,REJ,0,Attack detected
0,tcp,ftp_data,SF,12241,Normal
0,tcp,http,SF,230,Normal
0,tcp,private,S0,0,Attack detected
2,tcp,pop_3,SF,119,Attack detected
0,tcp,private,S0,0,Attack detected
0,tcp,http,SF,323,Normal
0,tcp,http,SF,244,Normal
0,tcp,private,REJ,0,Attack detected
0,udp,domain_u,SF,31,Normal
0,tcp,private,S0,0,Attack detected
0,tcp,http,SF,228,Normal
0,tcp,private,S0,0,Attack detected
0,tcp,finger,S0,0,Attack detected
0,tcp,http,SF,216,Normal
0,tcp,http,SF,196,Normal
0,tcp,private,S0,0,Attack detected
0,tcp,private,S0,0,Attack detected
0,tcp,private,S0,0,Attack detected
0,tcp,http,SF,239,Normal
0,tcp,http,SF,261,Normal
0,tcp,smtp,SF,950,Normal
0,tcp,http,SF,286,Normal
0,tcp,private,S0,0,Attack detected
1,tcp,smtp,SF,1511,Normal
0,tcp,http,SF,257,Normal
1,tcp,smtp,SF,882,Normal
0,tcp,private,S0,0,Attack detected
0,tcp,private,S0,0,Attack detected
0,tcp,private,S0,0,Attack detected
0,tcp,http,SF,243,Normal
0,udp,domain_u,SF,42,Normal
0,tcp,http,SF,280,Normal
0,tcp,private,S0,0,Attack detected
0,tcp,smtp,SF,1281,Normal
0,tcp,finger,SF,6,Normal
0,tcp,smtp,SF,836,Normal
0,tcp,private,S0,0,Attack detected
0,tcp,private,S0,0,Attack detected
0,tcp,http,SF,185,Normal
0,tcp,pop_3,SF,35,Attack detected
0,udp,domain_u,SF,45,Normal
0,tcp,private,S0,0,Attack detected
0,tcp,http,SF,326,Normal
0,tcp,http,SF,308,Normal
0,tcp,private,S0,0,Attack detected
900,udp,domain_u,SF,24,Normal
0,tcp,smtp,SF,735,Normal
0,tcp,private,REJ,0,Attack detected
0,udp,domain_u,SF,32,Normal
0,tcp,ldap,S0,0,Attack detected
0,tcp,private,S0,0,Attack detected
0,udp,domain_u,SF,46,Normal
0,tcp,ftp_data,SF,5319,Attack detected
0,tcp,http,SF,191,Normal
2170,udp,other,SF,145,Normal
15,tcp,telnet,SF,242,Normal
0,udp,ntp_u,SF,48,Normal
0,tcp,private,REJ,0,Attack detected
0,tcp,http,SF,299,Normal
0,tcp,private,S0,0,Attack detected
0,tcp,http,SF,285,Normal
0,tcp,http,SF,243,Normal
0,tcp,private,S0,0,Attack detected
0,udp,domain_u,SF,97,Normal
0,tcp,http,SF,171,Normal
0,tcp,private,S0,0,Attack detected
0,tcp,smtp,SF,1066,Normal
0,tcp,private,S0,0,Attack detected
0,tcp,http,SF,263,Normal
0,tcp,http,SF,315,Normal
0,tcp,private,S0,0,Attack detected
0,icmp,ecr_i,SF,1032,Attack detected
0,tcp,http,SF,223,Normal
1,tcp,smtp,SF,756,Normal
0,tcp,http,SF,249,Normal
0,tcp,http,S1,239,Normal
0,tcp,private,S0,0,Attack detected
26,tcp,telnet,SF,106,Normal
0,tcp,http,SF,340,Normal
0,tcp,other,S0,0,Attack detected
0,tcp,http,SF,229,Normal
0,tcp,private,S0,0,Attack detected
0,tcp,private,S0,0,Attack detected
0,tcp,http,SF,310,Normal
0,tcp,http,SF,210,Normal
2097,udp,other,SF,147,Normal
0,tcp,http,SF,351,Normal
0,tcp,private,REJ,0,Attack detected
0,tcp,private,S0,0,Attack detected
0,tcp,http,SF,54540,Normal
0,tcp,http,SF,316,Normal
0,tcp,http,SF,233,Normal
1092,udp,other,SF,147,Normal
0,tcp,http,SF,181,Normal
0,tcp,other,RSTO,0,Attack detected
0,tcp,http,S0,0,Normal
0,tcp,private,REJ,0,Attack detected
0,tcp,private,S0,0,Attack detected
0,tcp,private,S0,0,Attack detected
0,tcp,http,SF,193,Normal
0,tcp,http,SF,334,Normal
0,tcp,private,REJ,0,Attack detected
0,tcp,private,S0,0,Attack detected
0,tcp,private,S0,0,Attack detected
0,tcp,private,S0,0,Attack detected
3,tcp,smtp,SF,957,Normal
0,tcp,http,SF,310,Normal
0,tcp,private,S0,0,Attack detected
0,tcp,smtp,SF,1184,Normal
0,tcp,private,S0,0,Attack detected
0,tcp,pop_3,S0,0,Attack detected
0,tcp,http,SF,306,Normal
0,tcp,http,SF,243,Normal
0,tcp,http,SF,241,Normal
0,tcp,http,SF,313,Normal
0,tcp,http,SF,158,Normal
0,tcp,private,S0,0,Attack detected
0,tcp,http,SF,228,Normal
0,tcp,http,SF,238,Normal
0,tcp,http,SF,317,Normal
0,tcp,http,SF,323,Normal
0,tcp,http,SF,318,Normal
0,tcp,private,REJ,0,Attack detected
0,tcp,http,SF,205,Normal
0,tcp,private,S0,0,Attack detected
0,tcp,http,SF,299,Normal
0,udp,private,SF,28,Attack detected
0,tcp,http,SF,276,Normal
0,tcp,private,REJ,0,Attack detected
0,tcp,private,S0,0,Attack detected
0,udp,domain_u,SF,42,Normal
0,tcp,http,SF,307,Normal
0,tcp,private,S0,0,Attack detected
0,tcp,http,SF,326,Normal
35,udp,domain_u,SF,42,Normal
0,udp,domain_u,SF,36,Normal
0,tcp,private,REJ,0,Attack detected
0,tcp,private,S0,0,Attack detected
0,tcp,vmnet,S0,0,Attack detected
0,tcp,http,SF,189,Normal
0,tcp,http,SF,179,Normal
0,tcp,http,SF,230,Normal
0,tcp,private,S0,0,Attack detected
0,tcp,http,SF,268,Normal
0,tcp,private,REJ,0,Attack detected
0,tcp,http,SF,271,Normal
0,tcp,http,SF,320,Normal
0,tcp,http,SF,227,Normal
0,tcp,http,SF,285,Normal
0,tcp,http,SF,297,Normal
0,tcp,http,SF,238,Normal
0,tcp,http,SF,229,Normal
0,tcp,http,SF,280,Normal
0,tcp,http,SF,242,Normal
0,tcp,private,S0,0,Attack detected
0,tcp,http,SF,221,Normal
0,tcp,private,S0,0,Attack detected
1,tcp,smtp,SF,1150,Normal
0,tcp,private,S0,0,Attack detected
0,udp,domain_u,SF,31,Normal
0,tcp,private,S0,0,Attack detected
0,tcp,private,S0,0,Attack detected
0,tcp,private,REJ,0,Attack detected
0,tcp,finger,SF,9,Normal
0,udp,domain_u,SF,17,Normal
0,tcp,http,REJ,0,Normal
1,tcp,smtp,SF,1766,Normal
0,icmp,ecr_i,SF,1032,Attack detected
0,tcp,http,REJ,0,Normal
0,tcp,private,S0,0,Attack detected
0,tcp,netstat,S0,0,Attack detected
0,udp,domain_u,SF,45,Normal
0,tcp,private,S0,0,Attack detected
0,tcp,daytime,S0,0,Attack detected
0,tcp,private,REJ,0,Attack detected
0,tcp,private,S0,0,Attack detected
0,tcp,http,SF,218,Normal
0,tcp,private,S0,0,Attack detected
0,tcp,http,SF,262,Normal
0,tcp,private,S0,0,Attack detected
0,tcp,http,SF,208,Normal
0,udp,private,SF,1,Attack detected
0,tcp,private,REJ,0,Attack detected
0,tcp,http,SF,329,Normal
0,tcp,http,SF,221,Normal
0,tcp,ftp_data,SF,740,Normal
0,tcp,http,SF,312,Normal
0,tcp,private,S0,0,Attack detected
0,tcp,http,SF,331,Normal
0,tcp,private,REJ,0,Attack detected
0,tcp,finger,SF,11,Normal
0,tcp,ftp_data,SF,10073,Normal
33069,udp,other,SF,146,Normal
0,tcp,private,S0,0,Attack detected
0,tcp,private,S0,0,Attack detected
0,tcp,http,SF,231,Normal
0,tcp,private,S0,0,Attack detected
0,tcp,http,SF,348,Normal
0,tcp,http,SF,308,Normal
0,tcp,private,S0,0,Attack detected
0,tcp,private,S0,0,Attack detected
0,tcp,private,S0,0,Attack detected
0,udp,domain_u,SF,36,Normal
0,tcp,private,S0,0,Attack detected
0,tcp,ftp_data,SF,8325,Normal
0,tcp,http,SF,231,Normal
0,tcp,private,S0,0,Attack detected
0,tcp,private,S0,0,Attack detected
0,tcp,private,S0,0,Attack detected
0,tcp,http,SF,216,Normal
0,tcp,private,REJ,0,Attack detected
3,tcp,smtp,SF,2234,Normal
0,tcp,private,S0,0,Attack detected
0,udp,domain_u,SF,45,Normal
0,tcp,private,REJ,0,Attack detected
0,tcp,http,SF,285,Normal
0,tcp,http,SF,155,Normal
0,tcp,http,SF,275,Normal
0,tcp,private,S0,0,Attack detected
0,tcp,other,REJ,0,Attack detected
0,icmp,ecr_i,SF,1032,Attack detected
0,tcp,private,S0,0,Attack detected
0,tcp,private,S0,0,Attack detected
0,tcp,http,SF,214,Normal
0,tcp,private,S0,0,Attack detected
0,tcp,http,SF,228,Normal
0,tcp,private,S0,0,Attack detected
0,tcp,http,SF,351,Normal
2638,udp,other,SF,146,Normal
0,tcp,http,SF,251,Normal
0,tcp,http,SF,326,Normal
0,tcp,http,SF,264,Normal
0,tcp,http,SF,283,Normal
0,tcp,private,S0,0,Attack detected
0,icmp,eco_i,SF,8,Attack detected
4,tcp,smtp,SF,1414,Normal
0,tcp,http,SF,308,Normal
0,tcp,http,SF,222,Normal
0,tcp,http,SF,213,Normal
0,tcp,http,SF,212,Normal
0,udp,other,SF,147,Normal
0,tcp,http,SF,310,Normal
0,tcp,ftp_data,SF,748,Normal
0,tcp,ftp_data,SF,567,Normal
0,tcp,http,SF,294,Normal
0,tcp,http,SF,196,Normal
0,tcp,http,SF,332,Normal
0,tcp,private,REJ,0,Attack detected
0,tcp,smtp,SF,1218,Normal
0,tcp,private,REJ,0,Attack detected
0,tcp,private,REJ,0,Attack detected
0,tcp,private,S0,0,Attack detected
0,tcp,http,SF,305,Normal
0,tcp,http,SF,271,Normal
0,tcp,private,S0,0,Attack detected
0,tcp,http,SF,209,Normal
0,tcp,private,S0,0,Attack detected
0,tcp,exec,S0,0,Attack detected
0,tcp,private,S0,0,Attack detected
0,tcp,http,S0,0,Attack detected
0,tcp,http,SF,284,Normal
0,tcp,supdup,REJ,0,Attack detected
0,tcp,private,S0,0,Attack detected
2,tcp,smtp,SF,1266,Normal
0,tcp,private,REJ,0,Attack detected
0,tcp,http,SF,218,Normal
0,tcp,http,SF,317,Normal
0,tcp,private,S0,0,Attack detected
0,tcp,http,SF,222,Normal
0,tcp,http,SF,352,Normal
0,tcp,private,S0,0,Attack detected
0,tcp,http,SF,237,Normal
0,tcp,http,REJ,0,Normal
0,tcp,http,SF,317,Normal
0,tcp,private,S0,0,Attack detected
0,tcp,http,SF,223,Normal
0,tcp,private,S0,0,Attack detected
0,tcp,http,SF,321,Normal
0,tcp,private,S0,0,Attack detected
13,tcp,smtp,SF,1181,Normal
0,icmp,ecr_i,SF,520,Attack detected
0,tcp,http,SF,317,Normal
0,tcp,http,SF,301,Normal
0,tcp,ftp_data,S0,0,Attack detected
0,tcp,http,SF,144,Normal
0,tcp,http,SF,219,Normal
0,udp,domain_u,SF,34,Normal
0,tcp,http,SF,220,Normal
0,tcp,private,S0,0,Attack detected
0,tcp,http,SF,282,Normal
0,icmp,urp_i,SF,182,Normal
0,tcp,http,SF,320,Normal
0,tcp,http,SF,324,Normal
0,tcp,http,SF,278,Normal
0,tcp,http,SF,54540,Normal
0,tcp,private,S0,0,Attack detected
0,tcp,http,SF,302,Normal
0,tcp,smtp,SF,1265,Normal
0,tcp,private,S0,0,Attack detected
0,tcp,private,S0,0,Attack detected
5526,udp,other,SF,146,Normal
0,tcp,http,SF,235,Normal
0,tcp,http,SF,241,Normal
0,tcp,ftp,S0,0,Attack detected
0,tcp,http,SF,361,Normal
0,tcp,http,SF,311,Normal
0,tcp,http,SF,334,Normal
0,tcp,http,SF,198,Normal
0,tcp,http,SF,234,Normal
1,tcp,smtp,SF,1600,Normal
0,tcp,http,SF,218,Normal
0,tcp,private,S0,0,Attack detected
0,tcp,private,S0,0,Attack detected
0,tcp,http,SF,320,Normal
4,udp,domain_u,SF,42,Normal
6,tcp,smtp,SF,19856,Normal
0,tcp,private,S0,0,Attack detected
0,tcp,private,S0,0,Attack detected
0,tcp,http,SF,346,Normal
2,tcp,smtp,SF,3117,Normal
0,tcp,http,SF,279,Normal
